r,z,pressure,ne
,,3.0397,5.46E+16
,,3.0397,5.47E+16
,,3.0397,5.71E+15
,,3.0397,5.16E+16
,,3.0397,5.15E+16
,,3.0397,1.75E+16
,,3.0397,8.80E+15
,,3.0397,1.11E+16
,,3.0397,1.38E+16
,,3.0397,1.88E+16
,,3.0397,2.14E+16
,,3.0397,3.87E+16
,,3.0397,3.83E+16
,,3.0397,2.33E+16
,,3.0397,3.77E+16
,,3.0397,2.87E+16
,,3.0397,3.02E+16
,,3.0397,3.61E+16
,,3.0397,3.16E+16
,,3.0397,2.50E+16
,,3.0397,1.92E+16
,,3.0397,2.68E+16
,,3.0397,3.29E+16
,,3.0397,3.49E+16
,,3.0397,3.80E+16
,,3.0397,3.65E+16
,,3.0397,3.81E+16
,,3.0397,3.36E+16
,,3.0397,3.74E+16
,,3.0397,3.70E+16
,,3.0397,3.73E+16
,,3.0397,3.67E+16
,,3.0397,3.66E+16
,,3.0397,3.56E+16
,,3.0397,3.39E+16
,,3.0397,6.78E+15
,,3.0397,2.57E+16
,,3.0397,2.52E+16
,,3.0397,2.53E+16
,,3.0397,2.49E+16
,,3.0397,1.02E+16
,,3.0397,2.46E+16
,,3.0397,2.55E+16
,,3.0397,2.42E+16
,,3.0397,2.38E+16
,,3.0397,1.15E+16
,,3.0397,2.32E+16
,,3.0397,2.26E+16
,,3.0397,2.18E+16
,,3.0397,2.55E+16
,,3.0397,2.10E+16
,,3.0397,2.00E+16
,,3.0397,1.29E+16
,,3.0397,1.90E+16
,,3.0397,1.78E+16
,,3.0397,1.41E+16
,,3.0397,1.67E+16
,,3.0397,1.54E+16
,,3.0397,2.50E+16
,,3.0397,2.45E+16
,,3.0397,2.34E+16
,,3.0397,2.38E+16
,,3.0397,8.73E+15
,,3.0397,7.02E+15
,,3.0397,2.89E+15
,,3.0397,7.38E+15
,,3.0397,5.18E+15
,,3.0397,1.64E+16
,,3.0397,1.61E+16
,,3.0397,1.61E+16
,,3.0397,1.59E+16
,,3.0397,6.70E+15
,,3.0397,1.57E+16
,,3.0397,1.62E+16
,,3.0397,1.55E+16
,,3.0397,1.52E+16
,,3.0397,7.53E+15
,,3.0397,1.48E+16
,,3.0397,1.45E+16
,,3.0397,1.40E+16
,,3.0397,1.63E+16
,,3.0397,1.35E+16
,,3.0397,1.29E+16
,,3.0397,8.37E+15
,,3.0397,1.22E+16
,,3.0397,1.15E+16
,,3.0397,9.18E+15
,,3.0397,1.08E+16
,,3.0397,9.99E+15
,,3.0397,1.59E+16
,,3.0397,1.56E+16
,,3.0397,3.80E+15
,,3.0397,1.49E+16
,,3.0397,1.52E+16
,,3.0397,4.46E+15
,,3.0397,9.75E+15
,,3.0397,9.58E+15
,,3.0397,9.61E+15
,,3.0397,9.47E+15
,,3.0397,4.24E+15
,,3.0397,9.37E+15
,,3.0397,9.66E+15
,,3.0397,9.24E+15
,,3.0397,9.09E+15
,,3.0397,4.67E+15
,,3.0397,8.88E+15
,,3.0397,8.67E+15
,,3.0397,8.39E+15
,,3.0397,9.68E+15
,,3.0397,8.10E+15
,,3.0397,7.76E+15
,,3.0397,5.17E+15
,,3.0397,7.38E+15
,,3.0397,6.98E+15
,,3.0397,5.64E+15
,,3.0397,6.56E+15
,,3.0397,6.11E+15
,,3.0397,9.45E+15
,,3.0397,9.25E+15
,,3.0397,8.87E+15
,,3.0397,9.01E+15
,,3.0397,2.66E+15
,,3.0397,1.66E+15
,,3.0397,5.12E+15
,,3.0397,5.05E+15
,,3.0397,5.07E+15
,,3.0397,5.00E+15
,,3.0397,2.48E+15
,,3.0397,4.96E+15
,,3.0397,5.08E+15
,,3.0397,4.91E+15
,,3.0397,4.84E+15
,,3.0397,2.71E+15
,,3.0397,4.74E+15
,,3.0397,4.64E+15
,,3.0397,4.51E+15
,,3.0397,5.09E+15
,,3.0397,4.38E+15
,,3.0397,4.21E+15
,,3.0397,2.96E+15
,,3.0397,4.03E+15
,,3.0397,3.84E+15
,,3.0397,3.19E+15
,,3.0397,3.64E+15
,,3.0397,3.42E+15
,,3.0397,4.96E+15
,,3.0397,4.85E+15
,,3.0397,4.67E+15
,,3.0397,4.74E+15
,,3.0397,1.32E+15
,,3.0397,2.01E+15
,,3.0397,2.00E+15
,,3.0397,2.00E+15
,,3.0397,2.00E+15
,,3.0397,1.30E+15
,,3.0397,1.99E+15
,,3.0397,2.00E+15
,,3.0397,1.98E+15
,,3.0397,1.97E+15
,,3.0397,1.37E+15
,,3.0397,1.95E+15
,,3.0397,1.92E+15
,,3.0397,1.89E+15
,,3.0397,1.99E+15
,,3.0397,1.86E+15
,,3.0397,1.82E+15
,,3.0397,1.45E+15
,,3.0397,1.77E+15
,,3.0397,1.71E+15
,,3.0397,1.52E+15
,,3.0397,1.66E+15
,,3.0397,1.59E+15
,,3.0397,1.96E+15
,,3.0397,1.92E+15
,,3.0397,1.89E+15
,,3.0397,1.87E+15
,,3.0397,6.10E+15
,,3.0397,1.59E+15
,,3.0397,1.19E+15
,,3.0397,9.05E+14
,,3.0397,7.06E+14
,,3.0397,5.64E+14
,,3.0397,6.20E+14
,,3.0397,5.92E+14
,,3.0397,4.69E+14
,,3.0397,6.63E+14
,,3.0397,6.47E+14
,,3.0397,6.76E+14
,,3.0397,6.87E+14
,,3.0397,6.95E+14
,,3.0397,7.01E+14
,,3.0397,7.06E+14
,,3.0397,7.10E+14
,,3.0397,7.12E+14
,,3.0397,7.12E+14
,,3.0397,7.12E+14
,,3.0397,7.11E+14
,,3.0397,7.09E+14
,,3.0397,7.06E+14
,,3.0397,7.03E+14
,,3.0397,6.99E+14
,,3.0397,6.95E+14
,,3.0397,6.91E+14
,,3.0397,6.87E+14
,,3.0397,6.82E+14
,,3.0397,6.79E+14
,,3.0397,6.75E+14
,,3.0397,6.72E+14
,,3.0397,6.70E+14
,,3.0397,6.68E+14
,,3.0397,6.67E+14
,,3.0397,6.66E+14
,,3.0531,8.55E+14
,,3.0531,1.01E+15
,,3.0531,7.04E+14
,,3.0531,1.18E+15
,,3.0531,5.58E+14
,,3.0531,4.29E+14
,,3.0531,3.10E+14
,,3.0531,2.27E+14
,,3.0531,5.58E+13
,,3.0531,1.35E+15
,,3.0531,6.36E+14
,,3.0531,1.51E+15
,,3.0531,1.67E+15
,,3.0531,1.83E+15
,,3.0531,1.97E+15
,,3.0531,2.10E+15
,,3.0531,2.22E+15
,,3.0531,2.32E+15
,,3.0531,2.41E+15
,,3.0531,2.48E+15
,,3.0531,2.54E+15
,,3.0531,2.58E+15
,,3.0531,2.60E+15
,,3.0531,2.61E+15
,,3.0531,2.61E+15
,,3.0531,2.60E+15
,,3.0531,2.58E+15
,,3.0531,2.58E+15
,,3.0531,2.57E+15
,,3.0531,2.54E+15
,,3.0531,2.56E+15
,,3.0531,2.52E+15
,,3.0531,2.46E+15
,,3.0531,2.61E+15
,,3.0531,5.68E+14
,,3.0531,9.67E+13
,,3.0531,4.35E+15
,,3.0531,4.25E+15
,,3.0531,4.44E+15
,,3.0531,3.52E+14
,,3.0531,4.46E+15
,,3.0531,5.14E+14
,,3.0531,4.58E+15
,,3.0531,4.63E+15
,,3.0531,4.65E+15
,,3.0531,7.26E+14
,,3.0531,4.67E+15
,,3.0531,4.69E+15
,,3.0531,1.21E+15
,,3.0531,4.68E+15
,,3.0531,1.48E+15
,,3.0531,4.66E+15
,,3.0531,4.63E+15
,,3.0531,4.58E+15
,,3.0531,4.50E+15
,,3.0531,4.39E+15
,,3.0531,4.26E+15
,,3.0531,4.10E+15
,,3.0531,3.91E+15
,,3.0531,3.70E+15
,,3.0531,3.46E+15
,,3.0531,3.20E+15
,,3.0531,2.92E+15
,,3.0531,2.63E+15
,,3.0531,2.34E+15
,,3.0531,2.04E+15
,,3.0531,1.75E+15
,,3.0531,9.57E+14
,,3.0531,5.23E+14
,,3.0531,1.83E+14
,,3.0531,7.34E+15
,,3.0531,7.51E+15
,,3.0531,7.70E+15
,,3.0531,5.79E+14
,,3.0531,7.79E+15
,,3.0531,8.85E+14
,,3.0531,8.08E+15
,,3.0531,8.22E+15
,,3.0531,8.27E+15
,,3.0531,1.26E+15
,,3.0531,8.31E+15
,,3.0531,8.32E+15
,,3.0531,2.12E+15
,,3.0531,8.28E+15
,,3.0531,2.58E+15
,,3.0531,8.25E+15
,,3.0531,8.17E+15
,,3.0531,8.07E+15
,,3.0531,7.92E+15
,,3.0531,7.72E+15
,,3.0531,7.48E+15
,,3.0531,7.19E+15
,,3.0531,6.85E+15
,,3.0531,6.48E+15
,,3.0531,6.06E+15
,,3.0531,5.59E+15
,,3.0531,5.10E+15
,,3.0531,4.60E+15
,,3.0531,4.09E+15
,,3.0531,3.57E+15
,,3.0531,3.06E+15
,,3.0531,1.67E+15
,,3.0531,5.07E+14
,,3.0531,3.57E+14
,,3.0531,1.16E+16
,,3.0531,1.19E+16
,,3.0531,1.22E+16
,,3.0531,9.45E+14
,,3.0531,1.24E+16
,,3.0531,1.47E+15
,,3.0531,1.29E+16
,,3.0531,1.32E+16
,,3.0531,1.33E+16
,,3.0531,2.07E+15
,,3.0531,1.33E+16
,,3.0531,1.33E+16
,,3.0531,3.44E+15
,,3.0531,1.33E+16
,,3.0531,4.18E+15
,,3.0531,1.32E+16
,,3.0531,1.31E+16
,,3.0531,1.29E+16
,,3.0531,1.27E+16
,,3.0531,1.23E+16
,,3.0531,1.20E+16
,,3.0531,1.15E+16
,,3.0531,1.09E+16
,,3.0531,1.03E+16
,,3.0531,9.68E+15
,,3.0531,8.94E+15
,,3.0531,8.16E+15
,,3.0531,7.36E+15
,,3.0531,6.55E+15
,,3.0531,5.73E+15
,,3.0531,4.93E+15
,,3.0531,2.74E+15
,,3.0531,5.47E+14
,,3.0531,6.82E+14
,,3.0531,1.77E+16
,,3.0531,1.81E+16
,,3.0531,1.87E+16
,,3.0531,1.52E+15
,,3.0531,1.90E+16
,,3.0531,2.36E+15
,,3.0531,1.98E+16
,,3.0531,2.02E+16
,,3.0531,2.04E+16
,,3.0531,3.28E+15
,,3.0531,2.04E+16
,,3.0531,2.04E+16
,,3.0531,5.36E+15
,,3.0531,2.03E+16
,,3.0531,6.49E+15
,,3.0531,2.02E+16
,,3.0531,2.00E+16
,,3.0531,1.98E+16
,,3.0531,1.94E+16
,,3.0531,1.89E+16
,,3.0531,1.83E+16
,,3.0531,1.76E+16
,,3.0531,1.68E+16
,,3.0531,1.58E+16
,,3.0531,1.48E+16
,,3.0531,1.37E+16
,,3.0531,1.25E+16
,,3.0531,1.13E+16
,,3.0531,1.01E+16
,,3.0531,8.84E+15
,,3.0531,7.62E+15
,,3.0531,4.30E+15
,,3.0531,6.82E+14
,,3.0531,1.24E+15
,,3.0531,2.62E+16
,,3.0531,2.69E+16
,,3.0531,2.77E+16
,,3.0531,2.40E+15
,,3.0531,2.81E+16
,,3.0531,3.67E+15
,,3.0531,2.94E+16
,,3.0531,3.01E+16
,,3.0531,3.03E+16
,,3.0531,5.02E+15
,,3.0531,3.04E+16
,,3.0531,3.04E+16
,,3.0531,8.08E+15
,,3.0531,3.02E+16
,,3.0531,9.74E+15
,,3.0531,3.00E+16
,,3.0531,2.97E+16
,,3.0531,2.93E+16
,,3.0531,2.87E+16
,,3.0531,2.80E+16
,,3.0531,2.72E+16
,,3.0531,2.61E+16
,,3.0531,2.49E+16
,,3.0531,2.35E+16
,,3.0531,2.20E+16
,,3.0531,2.04E+16
,,3.0531,1.86E+16
,,3.0531,1.68E+16
,,3.0531,1.50E+16
,,3.0531,1.32E+16
,,3.0531,1.14E+16
,,3.0531,6.54E+15
,,3.0531,3.64E+16
,,3.0531,3.82E+16
,,3.0531,3.85E+16
,,3.0531,3.88E+16
,,3.0531,3.96E+16
,,3.0531,4.09E+16
,,3.0531,4.11E+16
,,3.0531,4.17E+16
,,3.0531,4.22E+16
,,3.0531,4.31E+16
,,3.0531,1.47E+16
,,3.0531,4.45E+16
,,3.0531,4.16E+16
,,3.0531,4.45E+16
,,3.0531,3.51E+16
,,3.0531,3.71E+16
,,3.0531,3.30E+16
,,3.0531,3.90E+16
,,3.0531,3.06E+16
,,3.0531,4.07E+16
,,3.0531,2.81E+16
,,3.0531,4.45E+16
,,3.0531,1.74E+16
,,3.0531,2.01E+16
,,3.0531,2.56E+16
,,3.0531,2.30E+16
,,3.0531,1.26E+16
,,3.0531,6.36E+15
,,3.0531,1.05E+16
,,3.0531,4.69E+16
,,3.0531,8.48E+15
,,3.0531,4.66E+15
,,3.0531,5.51E+16
,,3.0531,1.95E+15
,,3.0531,5.72E+16
,,3.0531,3.34E+15
,,3.0531,5.95E+16
,,3.0531,6.93E+14
,,3.0531,6.00E+16
,,3.0531,7.45E+14
,,3.0531,6.16E+16
,,3.0531,2.01E+16
,,3.0531,8.27E+14
,,3.0531,6.42E+16
,,3.0531,6.48E+16
,,3.0531,1.72E+16
,,3.0531,9.55E+14
,,3.0531,6.24E+16
,,3.0531,6.58E+16
,,3.0531,6.38E+16
,,3.0531,6.65E+16
,,3.0531,5.14E+16
,,3.0531,5.44E+16
,,3.0531,6.16E+16
,,3.0531,4.84E+16
,,3.0531,5.75E+16
,,3.0531,4.50E+16
,,3.0531,6.01E+16
,,3.0531,6.66E+16
,,3.0531,6.61E+16
,,3.0531,2.94E+16
,,3.0531,4.15E+16
,,3.0531,3.76E+16
,,3.0531,2.55E+16
,,3.0531,3.36E+16
,,3.0531,6.79E+16
,,3.0531,1.15E+15
,,3.0531,1.54E+16
,,3.0531,1.49E+15
,,3.0531,1.34E+16
,,3.0531,8.14E+16
,,3.0531,1.10E+16
,,3.0531,3.04E+15
,,3.0531,9.26E+16
,,3.0531,3.34E+16
,,3.0531,9.66E+16
,,3.0531,9.69E+16
,,3.0531,9.09E+16
,,3.0531,9.30E+16
,,3.0531,7.30E+16
,,3.0531,7.77E+16
,,3.0531,9.84E+16
,,3.0531,6.85E+16
,,3.0531,8.26E+16
,,3.0531,8.95E+16
,,3.0531,8.65E+16
,,3.0531,6.37E+16
,,3.0531,9.94E+16
,,3.0531,5.82E+16
,,3.0531,5.24E+16
,,3.0531,4.65E+16
,,3.0531,9.96E+16
,,3.0531,9.84E+16
,,3.0531,1.02E+17
,,3.0531,2.49E+16
,,3.0531,8.46E+15
,,3.0531,4.17E+16
,,3.0531,1.03E+17
,,3.0531,1.02E+17
,,3.0531,3.05E+16
,,3.0531,1.04E+17
,,3.0531,1.07E+17
,,3.0531,7.14E+14
,,3.0531,8.41E+14
,,3.0531,1.04E+15
,,3.0531,1.31E+15
,,3.0531,5.73E+15
,,3.0531,1.76E+15
,,3.0531,1.23E+17
,,3.0531,2.36E+16
,,3.0531,1.86E+16
,,3.0531,2.96E+15
,,3.0531,1.38E+17
,,3.0531,1.39E+17
,,3.0531,1.02E+17
,,3.0531,1.34E+17
,,3.0531,1.10E+17
,,3.0531,1.31E+17
,,3.0531,1.17E+17
,,3.0531,1.41E+17
,,3.0531,1.54E+16
,,3.0531,1.38E+17
,,3.0531,9.59E+16
,,3.0531,1.28E+17
,,3.0531,1.23E+17
,,3.0531,6.22E+16
,,3.0531,1.41E+17
,,3.0531,8.01E+16
,,3.0531,8.90E+16
,,3.0531,1.44E+17
,,3.0531,7.18E+16
,,3.0531,1.46E+17
,,3.0531,5.51E+16
,,3.0531,7.25E+14
,,3.0531,9.69E+14
,,3.0531,5.71E+15
,,3.0531,1.34E+15
,,3.0531,1.51E+17
,,3.0531,1.52E+17
,,3.0531,1.07E+16
,,3.0531,5.02E+16
,,3.0531,1.58E+17
,,3.0531,1.59E+17
,,3.0531,1.59E+17
,,3.0531,4.40E+16
,,3.0531,1.65E+17
,,3.0531,2.63E+15
,,3.0531,3.68E+16
,,3.0531,1.78E+17
,,3.0531,3.09E+16
,,3.0531,7.45E+14
,,3.0531,7.54E+15
,,3.0531,2.50E+16
,,3.0531,1.94E+17
,,3.0531,9.17E+16
,,3.0531,1.82E+16
,,3.0531,1.39E+17
,,3.0531,1.81E+17
,,3.0531,1.96E+17
,,3.0531,1.67E+17
,,3.0531,1.17E+17
,,3.0531,1.29E+17
,,3.0531,1.92E+17
,,3.0531,1.95E+17
,,3.0531,1.76E+17
,,3.0531,1.51E+17
,,3.0531,1.88E+17
,,3.0531,1.61E+17
,,3.0531,2.01E+17
,,3.0531,2.30E+15
,,3.0531,2.05E+17
,,3.0531,2.02E+17
,,3.0531,1.07E+17
,,3.0531,8.27E+16
,,3.0531,1.34E+16
,,3.0531,7.33E+16
,,3.0531,2.13E+17
,,3.0531,2.13E+17
,,3.0531,2.15E+17
,,3.0531,6.26E+16
,,3.0531,2.16E+17
,,3.0531,7.87E+15
,,3.0531,7.45E+14
,,3.0531,2.23E+17
,,3.0531,4.30E+16
,,3.0531,5.43E+16
,,3.0531,1.86E+16
,,3.0531,2.30E+17
,,3.0531,2.62E+16
,,3.0531,4.43E+15
,,3.0531,3.72E+16
,,3.0531,1.21E+16
,,3.0531,2.48E+17
,,3.0531,7.25E+14
,,3.0531,1.33E+15
,,3.0531,2.45E+15
,,3.0531,6.99E+16
,,3.0531,1.13E+17
,,3.0531,2.26E+16
,,3.0531,2.58E+17
,,3.0531,2.61E+17
,,3.0531,1.89E+17
,,3.0531,1.45E+17
,,3.0531,2.33E+17
,,3.0531,1.29E+17
,,3.0531,2.41E+17
,,3.0531,2.14E+17
,,3.0531,1.60E+17
,,3.0531,2.53E+17
,,3.0531,2.24E+17
,,3.0531,2.57E+17
,,3.0531,1.76E+17
,,3.0531,2.49E+17
,,3.0531,2.03E+17
,,3.0531,5.13E+16
,,3.0531,2.68E+17
,,3.0531,2.66E+17
,,3.0531,6.84E+15
,,3.0531,2.69E+17
,,3.0531,8.47E+16
,,3.0531,1.01E+17
,,3.0531,2.73E+17
,,3.0531,2.75E+17
,,3.0531,2.76E+17
,,3.0531,3.18E+16
,,3.0531,6.38E+16
,,3.0531,1.39E+16
,,3.0531,3.89E+15
,,3.0531,2.57E+15
,,3.0531,1.73E+15
,,3.0531,1.09E+15
,,3.0531,7.16E+14
,,3.0531,4.32E+16
,,3.0531,2.85E+17
,,3.0531,7.90E+16
,,3.0531,2.91E+17
,,3.0531,5.76E+16
,,3.0531,2.30E+16
,,3.0531,2.92E+17
,,3.0531,2.92E+17
,,3.0531,2.90E+17
,,3.0531,2.86E+17
,,3.0531,2.95E+17
,,3.0531,2.81E+17
,,3.0531,2.74E+17
,,3.0531,2.66E+17
,,3.0531,2.57E+17
,,3.0531,2.46E+17
,,3.0531,2.33E+17
,,3.0531,2.19E+17
,,3.0531,2.04E+17
,,3.0531,1.88E+17
,,3.0531,1.71E+17
,,3.0531,2.97E+17
,,3.0531,1.54E+17
,,3.0531,2.97E+17
,,3.0531,1.20E+17
,,3.0531,1.37E+17
,,3.0531,2.97E+17
,,3.0531,1.04E+17
,,3.0531,7.51E+15
,,3.0531,9.15E+16
,,3.0531,7.14E+16
,,3.0531,3.03E+17
,,3.0531,4.71E+16
,,3.0531,3.24E+16
,,3.0531,3.04E+17
,,3.0531,3.05E+17
,,3.0531,1.30E+16
,,3.0531,3.06E+17
,,3.0531,5.14E+15
,,3.0531,3.53E+15
,,3.0531,1.04E+15
,,3.0531,7.03E+14
,,3.0531,2.39E+15
,,3.0531,1.59E+15
,,3.0531,6.08E+16
,,3.0531,8.60E+16
,,3.0531,3.11E+17
,,3.0531,3.10E+17
,,3.0531,3.13E+17
,,3.0531,3.08E+17
,,3.0531,3.04E+17
,,3.0531,2.99E+17
,,3.0531,2.93E+17
,,3.0531,2.85E+17
,,3.0531,2.76E+17
,,3.0531,1.18E+17
,,3.0531,2.65E+17
,,3.0531,2.53E+17
,,3.0531,2.39E+17
,,3.0531,2.23E+17
,,3.0531,2.07E+17
,,3.0531,3.15E+17
,,3.0531,1.71E+17
,,3.0531,1.89E+17
,,3.0531,3.15E+17
,,3.0531,1.53E+17
,,3.0531,1.36E+17
,,3.0531,2.13E+16
,,3.0531,3.15E+17
,,3.0531,3.16E+17
,,3.0531,1.02E+17
,,3.0531,4.62E+16
,,3.0531,7.60E+16
,,3.0531,8.49E+15
,,3.0531,3.21E+17
,,3.0531,3.22E+17
,,3.0531,3.22E+17
,,3.0531,3.22E+17
,,3.0531,3.22E+17
,,3.0531,3.08E+16
,,3.0531,3.21E+17
,,3.0531,9.02E+16
,,3.0531,1.15E+17
,,3.0531,3.20E+17
,,3.0531,5.49E+15
,,3.0531,1.04E+15
,,3.0531,6.88E+14
,,3.0531,3.74E+15
,,3.0531,2.50E+15
,,3.0531,1.64E+15
,,3.0531,6.26E+16
,,3.0531,1.37E+16
,,3.0531,3.18E+17
,,3.0531,1.29E+17
,,3.0531,3.15E+17
,,3.0531,3.11E+17
,,3.0531,3.05E+17
,,3.0531,2.97E+17
,,3.0531,2.88E+17
,,3.0531,2.78E+17
,,3.0531,2.66E+17
,,3.0531,2.52E+17
,,3.0531,1.65E+17
,,3.0531,2.37E+17
,,3.0531,2.21E+17
,,3.0531,2.03E+17
,,3.0531,1.84E+17
,,3.0531,1.48E+17
,,3.0531,3.26E+17
,,3.0531,3.26E+17
,,3.0531,3.26E+17
,,3.0531,3.26E+17
,,3.0531,1.04E+17
,,3.0531,4.43E+16
,,3.0531,2.14E+16
,,3.0531,7.81E+16
,,3.0531,3.25E+17
,,3.0531,3.24E+17
,,3.0531,1.18E+17
,,3.0531,1.59E+17
,,3.0531,3.22E+17
,,3.0531,3.25E+17
,,3.0531,1.35E+17
,,3.0531,3.26E+17
,,3.0531,8.50E+15
,,3.0531,3.18E+17
,,3.0531,3.26E+17
,,3.0531,3.26E+17
,,3.0531,3.27E+17
,,3.0531,3.14E+17
,,3.0531,3.08E+17
,,3.0531,3.02E+17
,,3.0531,2.93E+17
,,3.0531,2.84E+17
,,3.0531,2.72E+17
,,3.0531,2.12E+17
,,3.0531,2.60E+17
,,3.0531,2.45E+17
,,3.0531,9.15E+16
,,3.0531,2.30E+17
,,3.0531,1.73E+17
,,3.0531,3.02E+16
,,3.0531,6.25E+16
,,3.0531,1.32E+16
,,3.0531,5.61E+15
,,3.0531,1.04E+15
,,3.0531,6.72E+14
,,3.0531,3.81E+15
,,3.0531,2.53E+15
,,3.0531,1.65E+15
,,3.0531,1.48E+17
,,3.0531,1.92E+17
,,3.0531,3.22E+17
,,3.0531,1.05E+17
,,3.0531,3.23E+17
,,3.0531,3.24E+17
,,3.0531,3.24E+17
,,3.0531,3.24E+17
,,3.0531,1.90E+16
,,3.0531,7.75E+16
,,3.0531,1.21E+17
,,3.0531,4.52E+16
,,3.0531,3.18E+17
,,3.0531,1.56E+17
,,3.0531,3.14E+17
,,3.0531,1.38E+17
,,3.0531,3.10E+17
,,3.0531,3.05E+17
,,3.0531,2.98E+17
,,3.0531,2.91E+17
,,3.0531,3.19E+17
,,3.0531,2.82E+17
,,3.0531,2.72E+17
,,3.0531,2.60E+17
,,3.0531,2.47E+17
,,3.0531,2.32E+17
,,3.0531,2.17E+17
,,3.0531,2.01E+17
,,3.0531,1.73E+17
,,3.0531,8.99E+16
,,3.0531,3.17E+17
,,3.0531,3.18E+17
,,3.0531,8.24E+15
,,3.0531,3.18E+17
,,3.0531,3.18E+17
,,3.0531,3.14E+17
,,3.0531,1.85E+17
,,3.0531,5.50E+15
,,3.0531,1.01E+15
,,3.0531,6.54E+14
,,3.0531,3.73E+15
,,3.0531,2.48E+15
,,3.0531,1.61E+15
,,3.0531,1.26E+16
,,3.0531,3.07E+16
,,3.0531,6.13E+16
,,3.0531,1.03E+17
,,3.0531,3.08E+17
,,3.0531,3.08E+17
,,3.0531,3.09E+17
,,3.0531,3.09E+17
,,3.0531,1.21E+17
,,3.0531,1.39E+17
,,3.0531,3.01E+17
,,3.0531,1.55E+17
,,3.0531,2.81E+17
,,3.0531,2.73E+17
,,3.0531,2.88E+17
,,3.0531,2.93E+17
,,3.0531,3.03E+17
,,3.0531,2.64E+17
,,3.0531,2.97E+17
,,3.0531,2.54E+17
,,3.0531,2.42E+17
,,3.0531,2.29E+17
,,3.0531,7.39E+16
,,3.0531,2.15E+17
,,3.0531,1.85E+16
,,3.0531,2.00E+17
,,3.0531,3.03E+17
,,3.0531,1.71E+17
,,3.0531,1.85E+17
,,3.0531,4.47E+16
,,3.0531,8.60E+16
,,3.0531,7.87E+15
,,3.0531,2.96E+17
,,3.0531,2.96E+17
,,3.0531,5.78E+16
,,3.0531,1.19E+16
,,3.0531,5.17E+15
,,3.0531,9.70E+14
,,3.0531,6.35E+14
,,3.0531,3.51E+15
,,3.0531,2.34E+15
,,3.0531,1.53E+15
,,3.0531,2.68E+16
,,3.0531,2.91E+17
,,3.0531,2.88E+17
,,3.0531,1.04E+17
,,3.0531,1.20E+17
,,3.0531,2.84E+17
,,3.0531,8.87E+16
,,3.0531,1.35E+17
,,3.0531,2.82E+17
,,3.0531,2.80E+17
,,3.0531,2.50E+17
,,3.0531,2.57E+17
,,3.0531,2.41E+17
,,3.0531,2.78E+17
,,3.0531,2.64E+17
,,3.0531,2.70E+17
,,3.0531,2.30E+17
,,3.0531,2.74E+17
,,3.0531,2.18E+17
,,3.0531,1.50E+17
,,3.0531,2.06E+17
,,3.0531,1.92E+17
,,3.0531,6.50E+16
,,3.0531,2.83E+17
,,3.0531,1.78E+17
,,3.0531,1.64E+17
,,3.0531,7.49E+16
,,3.0531,1.72E+16
,,3.0531,4.25E+16
,,3.0531,2.74E+17
,,3.0531,2.72E+17
,,3.0531,5.48E+16
,,3.0531,7.18E+15
,,3.0531,2.64E+17
,,3.0531,2.59E+17
,,3.0531,8.60E+16
,,3.0531,4.70E+15
,,3.0531,9.19E+14
,,3.0531,6.14E+14
,,3.0531,2.16E+15
,,3.0531,1.43E+15
,,3.0531,3.21E+15
,,3.0531,1.08E+16
,,3.0531,2.56E+17
,,3.0531,2.62E+16
,,3.0531,7.32E+16
,,3.0531,6.06E+16
,,3.0531,9.71E+16
,,3.0531,2.49E+17
,,3.0531,1.11E+17
,,3.0531,2.34E+17
,,3.0531,2.50E+17
,,3.0531,1.24E+17
,,3.0531,2.27E+17
,,3.0531,2.05E+17
,,3.0531,2.13E+17
,,3.0531,2.43E+17
,,3.0531,1.73E+17
,,3.0531,1.62E+17
,,3.0531,2.21E+17
,,3.0531,1.49E+17
,,3.0531,1.37E+17
,,3.0531,2.37E+17
,,3.0531,1.94E+17
,,3.0531,2.40E+17
,,3.0531,1.84E+17
,,3.0531,4.78E+16
,,3.0531,2.44E+17
,,3.0531,1.67E+16
,,3.0531,2.37E+17
,,3.0531,3.64E+16
,,3.0531,2.28E+17
,,3.0531,7.03E+16
,,3.0531,5.09E+16
,,3.0531,6.02E+16
,,3.0531,6.43E+15
,,3.0531,4.09E+15
,,3.0531,8.57E+14
,,3.0531,5.91E+14
,,3.0531,1.92E+15
,,3.0531,1.29E+15
,,3.0531,2.82E+15
,,3.0531,9.63E+15
,,3.0531,4.05E+16
,,3.0531,2.38E+16
,,3.0531,7.63E+16
,,3.0531,2.10E+17
,,3.0531,2.08E+17
,,3.0531,2.05E+17
,,3.0531,2.05E+17
,,3.0531,2.05E+17
,,3.0531,1.98E+17
,,3.0531,1.92E+17
,,3.0531,1.39E+16
,,3.0531,7.87E+16
,,3.0531,4.57E+16
,,3.0531,8.76E+16
,,3.0531,5.43E+16
,,3.0531,9.74E+16
,,3.0531,1.35E+17
,,3.0531,3.81E+16
,,3.0531,1.16E+17
,,3.0531,2.98E+16
,,3.0531,1.73E+17
,,3.0531,1.56E+17
,,3.0531,1.75E+17
,,3.0531,1.81E+17
,,3.0531,1.49E+17
,,3.0531,1.24E+17
,,3.0531,1.67E+17
,,3.0531,1.06E+17
,,3.0531,1.41E+17
,,3.0531,1.85E+17
,,3.0531,1.60E+17
,,3.0531,1.77E+17
,,3.0531,6.05E+16
